month,day,sched_dep_time,origin,distance,arr_delay
7,11,1183,LGA,1684.9,26.2
2,12,1327,EWR,2865.4,23.2
9,28,930,EWR,631.1,32.9
10,18,1563,LGA,1857.5,7.4
2,13,2042,LGA,713.6,22.7
3,5,2209,LGA,1880.8,18.6
11,22,2186,LGA,2195.7,44.2
10,12,1734,LGA,2194.7,43.6
2,2,801,LGA,2463.7,13.9
3,31,1609,EWR,2575.3,7.6
6,5,1920,LGA,324.1,61.0
9,7,1776,LGA,1095.5,49.0
9,26,1032,EWR,2092.7,52.1
7,26,1268,JFK,1545.9,36.9
12,24,1904,LGA,653.0,-11.2
3,12,943,EWR,1702.9,12.9
4,16,1556,EWR,1281.6,19.6
6,23,759,JFK,1231.1,-4.4
11,8,1757,LGA,2448.3,23.6
5,30,2038,LGA,1282.0,20.6
2,28,2382,LGA,176.7,0.4
6,9,1831,EWR,268.4,-3.9
3,15,1238,LGA,2583.1,32.0
8,5,1295,LGA,2885.7,34.8
2,13,569,LGA,2096.4,-25.1
1,5,1977,LGA,1156.7,1.4
9,11,1962,JFK,2821.9,15.6
12,10,2348,JFK,2022.1,-11.3
3,20,1887,JFK,2548.6,36.3
11,13,1482,LGA,2321.0,22.2
1,9,2289,LGA,1199.5,12.5
7,21,980,EWR,1488.2,32.0
10,14,1667,EWR,639.8,25.2
5,18,523,EWR,946.8,-15.4
5,15,1464,LGA,2356.6,33.1
1,10,1948,JFK,2692.5,48.9
9,24,1245,JFK,2200.9,-1.4
7,31,1344,JFK,1449.0,32.8
8,7,1698,LGA,350.9,13.7
9,8,2367,JFK,265.1,18.5
6,28,824,EWR,1185.5,32.8
12,3,2392,EWR,1445.1,5.1
5,31,2194,JFK,1866.4,18.3
6,15,2383,EWR,118.8,14.0
11,16,1871,JFK,2970.2,61.4
2,4,1297,JFK,1155.4,29.3
4,21,517,EWR,2559.5,-17.7
3,6,543,EWR,1651.4,2.4
7,1,654,EWR,478.3,13.7
9,4,1366,EWR,2412.9,-3.0
5,11,1421,JFK,2158.5,35.0
6,12,1900,EWR,1629.6,5.5
10,26,1242,EWR,1592.2,1.7
12,29,2351,LGA,353.7,5.3
12,5,1925,EWR,2002.0,17.6
2,23,724,EWR,2742.6,-3.2
3,29,716,JFK,370.4,15.1
3,21,2091,JFK,864.2,2.0
12,16,530,LGA,2716.7,-1.2
12,13,2392,EWR,924.6,24.7
9,13,1582,EWR,1996.4,-3.1
7,17,1397,EWR,1651.0,7.1
8,27,1876,EWR,1829.4,34.9
11,7,1434,EWR,1305.8,25.8
10,8,944,EWR,970.0,-4.0
11,13,1758,LGA,240.7,-5.8
9,23,1630,EWR,2258.4,48.3
6,27,1714,EWR,2263.7,22.2
4,16,1029,EWR,2045.1,25.1
12,30,1237,LGA,1966.5,-9.1
1,29,2202,EWR,806.8,20.7
8,31,2106,LGA,164.8,23.9
7,4,1373,JFK,2445.3,17.2
2,8,1065,EWR,1524.3,42.0
8,16,1768,LGA,989.8,44.5
12,31,2385,JFK,395.6,28.3
5,21,575,LGA,281.9,19.5
7,10,1046,LGA,1111.7,-33.5
4,25,766,JFK,2433.7,-31.8
5,12,816,EWR,2764.3,-34.6
8,12,2335,EWR,2700.6,14.6
1,26,1644,LGA,2768.0,-6.9
1,5,2359,JFK,2732.4,36.8
4,16,524,EWR,1629.0,-8.7
3,1,1955,LGA,736.3,61.7
10,28,659,JFK,2414.3,0.3
12,9,1095,LGA,719.8,-8.4
2,12,1637,JFK,874.9,-5.2
12,5,2258,EWR,776.4,30.9
3,22,1399,EWR,1593.4,39.7
11,20,1001,LGA,1033.3,-16.9
11,22,1689,EWR,547.1,-7.6
11,28,1512,EWR,1414.2,16.1
1,24,1202,JFK,2634.3,34.2
1,3,1698,EWR,1754.6,10.9
6,5,500,JFK,2647.2,67.7
5,2,1240,JFK,668.0,48.9
8,14,1609,LGA,584.2,-9.9
2,2,2097,JFK,1769.2,10.6
4,13,819,EWR,1443.7,7.0
8,7,1924,JFK,2014.5,10.9
12,10,881,JFK,2404.4,17.8
6,13,2241,LGA,2278.8,24.8
1,16,2140,EWR,2832.6,4.0
4,26,1841,EWR,1254.9,39.2
1,14,2326,EWR,698.5,54.0
2,11,1773,JFK,1697.6,74.7
5,10,2048,EWR,421.2,-15.9
8,6,2198,EWR,937.7,30.9
8,4,2078,JFK,702.9,2.4
11,21,1397,LGA,1250.0,46.0
3,1,2146,LGA,422.5,1.0
11,7,1216,JFK,192.3,0.3
4,24,1779,LGA,2004.7,29.5
10,9,806,LGA,1869.7,-12.4
11,8,1667,LGA,2154.2,34.6
6,5,2181,EWR,2015.1,18.9
11,19,890,LGA,431.5,10.3
11,10,2336,EWR,944.1,31.8
10,11,2199,LGA,475.6,-12.3
3,25,1692,EWR,2544.6,13.3
2,15,1489,JFK,2266.0,56.8
6,6,797,JFK,684.4,-3.5
11,15,732,LGA,1089.8,-14.3
5,5,770,EWR,2903.2,-22.4
10,29,1583,JFK,1823.1,1.9
5,19,1819,JFK,2423.4,51.0
10,22,1990,JFK,867.3,10.5
5,19,1758,JFK,709.2,52.4
10,10,1176,LGA,2373.4,22.6
12,12,1205,EWR,2089.0,10.1
5,22,733,JFK,2074.8,5.6
3,4,1891,LGA,1702.6,15.4
7,31,2218,JFK,1734.4,25.5
6,18,1344,JFK,2233.5,42.7
4,16,1755,JFK,883.0,41.0
2,8,2396,JFK,1123.0,-6.4
12,4,990,LGA,2627.7,22.2
9,25,2142,EWR,995.7,-22.8
1,23,1002,LGA,1684.3,5.2
11,12,1389,LGA,2137.7,-20.5
4,2,2258,LGA,2999.8,1.9
1,4,1091,JFK,1362.3,-15.2
6,5,1245,EWR,1341.5,19.1
4,3,1904,JFK,2543.5,62.7
5,9,2219,LGA,2436.0,31.7
5,29,927,JFK,2220.1,13.5
9,21,1196,EWR,1443.4,-2.9
1,18,1145,EWR,1039.4,-10.7
2,11,1231,JFK,1865.3,5.6
6,3,1299,LGA,2641.0,0.9
5,30,863,JFK,2663.0,12.3
11,31,701,LGA,414.6,-26.0
7,25,1381,EWR,1342.2,9.4
3,23,645,JFK,1447.7,-13.4
3,2,1335,EWR,2935.1,26.3
10,9,1138,LGA,2066.2,1.2
2,14,1980,LGA,1281.0,-33.5
3,4,634,JFK,175.6,43.8
10,29,1125,JFK,1739.6,22.2
1,9,1787,JFK,378.6,-27.8
5,31,563,EWR,2519.9,59.0
12,13,990,LGA,2282.3,35.5
5,18,2170,LGA,1435.5,2.5
12,15,540,EWR,1344.7,9.5
11,28,1819,JFK,2702.3,34.2
7,10,1526,JFK,936.5,34.6
4,16,1412,EWR,822.2,22.8
3,12,2229,LGA,2823.7,-16.9
1,20,1474,LGA,2446.8,-9.8
12,5,1633,LGA,2479.8,18.1
8,2,1744,LGA,666.1,45.6
3,10,1893,EWR,515.6,11.6
2,1,867,LGA,175.5,-3.8
11,7,1959,EWR,787.4,-5.1
4,26,1417,JFK,2345.2,32.0
3,17,1527,EWR,796.1,-22.7
1,16,743,LGA,2214.4,12.7
3,27,1401,JFK,830.5,14.7
12,27,665,EWR,1246.3,27.3
2,24,1549,EWR,2951.2,2.7
8,3,1918,EWR,810.0,41.4
6,14,1997,JFK,1191.5,66.6
9,10,1540,EWR,973.2,-5.3
8,22,1227,LGA,417.9,37.8
10,7,1615,JFK,1520.7,43.5
3,26,982,JFK,1198.2,2.7
5,17,1042,EWR,2115.2,-33.4
7,30,1728,LGA,2471.0,16.6
5,6,2025,JFK,1678.3,37.0
8,23,1430,EWR,193.4,36.3
12,22,899,LGA,1894.9,-10.0
5,4,1730,EWR,260.6,-4.5
1,17,1118,EWR,1887.4,-4.9
5,27,1669,JFK,2086.6,-38.0
4,9,1378,JFK,673.5,1.4
6,4,600,EWR,2476.1,66.4
3,7,1379,JFK,2742.1,34.5
11,23,1329,JFK,2458.0,-10.0
5,2,1764,LGA,984.8,13.4
2,17,1258,LGA,1801.3,-16.1
11,24,662,EWR,2753.0,44.7
6,8,1696,EWR,1029.9,86.7
12,23,1001,EWR,2478.1,17.4
6,30,1046,EWR,127.5,21.6
5,31,1807,LGA,110.6,44.5
6,15,1882,JFK,2303.2,44.0
11,31,880,LGA,2308.2,22.2
7,15,1369,EWR,2388.0,3.3
12,8,1404,EWR,2797.1,27.2
5,16,2056,LGA,441.9,-37.3
1,19,2343,LGA,772.8,3.7
8,11,1686,EWR,2720.8,24.4
4,2,1501,JFK,614.0,12.8
9,23,1108,EWR,2078.5,-22.7
10,24,806,LGA,1638.3,-21.9
12,17,1862,EWR,341.3,-8.5
6,28,554,EWR,927.3,35.2
1,26,1482,JFK,1609.1,-3.8
3,16,832,EWR,2571.8,-11.1
3,25,626,EWR,2151.9,39.9
10,15,1204,EWR,1903.5,19.0
12,13,742,LGA,1538.5,14.0
12,15,2384,LGA,966.2,-23.6
4,27,1099,JFK,445.8,20.9
6,4,2371,EWR,1286.3,22.8
7,16,1932,LGA,182.7,29.6
10,30,1002,JFK,712.1,-36.2
4,12,2250,EWR,1354.2,28.8
6,30,1103,JFK,1314.0,-21.1
11,4,802,JFK,228.5,2.0
1,3,1987,JFK,1808.3,40.3
8,22,734,JFK,1694.1,-21.5
7,17,2219,JFK,326.5,7.7
11,22,1561,JFK,2835.2,-9.9
11,18,638,JFK,388.2,8.3
9,25,694,EWR,2579.0,6.5
3,18,2050,EWR,100.9,11.4
2,23,2292,JFK,2658.6,-27.3
1,28,1146,EWR,157.2,1.1
3,17,500,JFK,2297.7,18.1
5,12,1060,EWR,1148.9,-11.1
11,23,1619,LGA,2240.8,34.3
2,21,1212,JFK,1265.1,30.2
12,24,912,LGA,305.6,32.1
3,4,1037,JFK,2325.8,15.7
4,31,2378,JFK,306.6,41.9
7,12,928,LGA,2774.1,-8.3
3,31,734,LGA,247.8,-0.6
9,26,848,LGA,1490.0,-1.8
8,23,2279,JFK,2196.8,36.0
4,22,2393,LGA,1240.4,0.3
1,21,2004,LGA,730.0,13.9
1,20,2362,EWR,2301.4,30.5
1,15,895,EWR,2374.5,73.2
1,23,1874,LGA,2775.8,-7.4
8,28,915,LGA,1190.9,-18.0
3,16,1415,LGA,1568.1,-34.8
6,5,1574,LGA,1153.1,-7.1
3,21,580,EWR,845.5,-11.0
11,15,535,JFK,2278.0,-6.8
5,17,1590,LGA,1085.0,-24.5
7,18,1140,LGA,1341.6,-4.5
2,5,1381,EWR,1270.7,-8.4
6,13,2190,LGA,2166.7,-1.9
6,19,1256,LGA,2761.6,33.7
11,30,1122,EWR,2033.6,-0.3
3,13,2203,LGA,1467.6,27.6
6,18,2004,LGA,2359.7,25.4
10,14,967,EWR,1958.8,23.4
10,30,1665,JFK,275.8,17.2
5,4,855,LGA,377.4,-25.4
12,4,1208,LGA,210.0,34.3
2,20,1994,JFK,1424.8,45.3
9,20,2144,EWR,2495.0,8.1
8,19,1519,JFK,1007.9,6.0
3,13,2114,LGA,1214.1,-18.6
8,12,1401,JFK,2737.5,-0.1
9,7,1172,EWR,2527.0,-13.8
3,25,938,LGA,2028.6,-20.8
3,12,1030,EWR,873.7,-53.2
2,21,626,EWR,439.4,4.3
8,4,704,JFK,146.6,15.1
10,27,528,JFK,410.3,33.4
1,2,944,EWR,948.5,12.7
8,2,1465,EWR,1700.2,-9.4
7,5,2242,LGA,285.6,8.1
7,23,963,EWR,495.1,37.0
3,10,1803,EWR,625.1,23.2
1,10,650,JFK,1932.7,5.1
4,9,739,EWR,1885.8,-2.2
9,13,765,EWR,1697.2,22.9
5,7,2217,JFK,826.5,25.3
1,5,1628,LGA,1176.2,-1.3
5,26,1956,JFK,380.4,39.0
8,10,1412,JFK,756.7,-0.7
8,10,996,EWR,2703.3,5.0
5,6,1963,EWR,2941.1,57.4
12,27,2271,LGA,1978.2,7.3
9,28,1184,EWR,2758.8,-14.3
1,19,657,LGA,1964.0,10.6
4,21,671,LGA,196.3,57.2
3,8,993,LGA,2990.6,8.8
2,1,1469,LGA,387.0,7.4
8,28,1834,EWR,2079.7,51.0
7,17,1926,JFK,833.2,38.5
9,7,2192,JFK,1236.7,13.3
2,14,2293,EWR,1973.2,-10.4
4,21,1175,EWR,1365.8,-2.6
6,30,1158,LGA,826.6,-21.0
11,21,1402,EWR,1069.9,8.9
3,17,1165,JFK,1090.5,44.7
8,9,1986,EWR,2882.0,35.6
3,17,866,EWR,2416.0,-12.0
12,5,1049,LGA,1429.8,12.2
2,26,1142,LGA,679.5,-3.1
3,25,2393,LGA,2451.9,23.6
11,30,754,LGA,555.8,-18.8
6,31,707,JFK,710.3,28.9
2,20,949,EWR,1161.4,3.8
8,29,594,EWR,2653.0,-8.8
1,8,2383,LGA,482.2,11.3
7,6,1338,JFK,454.5,57.4
2,11,977,JFK,1532.5,-11.6
10,31,1182,EWR,901.6,10.1
12,19,1261,LGA,1749.3,38.2
6,4,689,EWR,1409.7,38.1
12,18,1210,EWR,1361.4,20.1
2,1,2007,JFK,424.7,33.3
2,13,2256,JFK,509.0,6.4
10,14,2059,EWR,2481.1,10.6
8,24,1255,LGA,2669.1,-0.7
12,1,1946,LGA,780.6,39.1
2,30,1335,EWR,429.0,-6.8
7,29,2163,EWR,254.9,59.0
3,11,2128,LGA,1864.1,-6.5
8,17,2335,LGA,2174.5,-24.6
7,4,632,LGA,1181.1,29.9
8,26,554,EWR,2071.1,10.1
7,12,1009,JFK,2167.6,7.7
11,10,1169,LGA,2812.5,10.3
6,31,2064,LGA,288.1,64.7
7,6,909,LGA,657.6,23.3
5,25,1734,EWR,298.7,11.8
7,1,2189,JFK,2617.2,33.6
1,7,1816,JFK,2398.5,19.9
1,26,1486,LGA,1766.5,26.1
9,27,1233,EWR,342.6,-1.1
5,21,1638,JFK,892.6,22.9
5,28,2193,EWR,963.4,15.1
3,31,758,JFK,1726.2,-13.3
5,16,2286,LGA,848.3,-14.0
3,24,1645,EWR,311.6,10.0
9,14,798,LGA,2219.2,24.1
9,23,2298,JFK,967.3,10.4
6,20,1904,JFK,1411.9,27.1
1,20,1060,LGA,470.2,0.1
7,6,2364,JFK,2427.4,24.6
7,22,2024,LGA,1740.0,1.4
10,25,796,LGA,2714.6,21.7
10,28,861,LGA,1536.9,33.0
4,5,1088,JFK,2830.1,-23.6
8,24,1986,EWR,2686.4,48.8
6,21,1961,LGA,1771.7,54.6
4,18,626,EWR,2808.3,7.2
4,15,696,JFK,1037.0,-29.0
2,6,720,JFK,1160.4,6.5
2,25,1494,EWR,231.9,-6.8
12,29,590,LGA,1808.7,-9.5
4,19,910,JFK,2193.6,15.0
5,1,507,LGA,2343.2,33.1
8,1,1043,LGA,534.5,-10.2
6,13,967,EWR,1388.1,71.4
4,3,819,JFK,612.9,31.5
11,10,1917,EWR,2020.2,37.5
7,21,768,JFK,558.0,53.9
8,3,1714,EWR,2722.1,67.0
2,9,2384,JFK,768.8,27.9
12,8,2198,JFK,945.1,-2.5
7,3,560,JFK,2567.6,33.9
2,25,1961,LGA,1429.6,45.1
2,31,1787,LGA,169.6,29.7
8,13,1296,EWR,1534.3,-17.8
2,6,1618,EWR,345.2,17.2
11,13,1052,JFK,2957.5,40.8
9,23,1425,JFK,1805.5,13.8
12,20,1993,LGA,843.9,30.3
1,20,1160,LGA,1734.8,32.9
9,12,1215,LGA,322.9,-17.0
1,13,1278,EWR,2419.7,22.1
10,2,2037,LGA,2783.5,13.7
10,21,2213,EWR,2635.9,-0.2
2,24,693,LGA,1091.1,-2.3
6,23,981,LGA,1044.7,1.6
6,16,1859,JFK,201.8,38.1
1,23,1958,EWR,1989.1,22.8
7,6,1719,LGA,1651.2,77.2
8,19,1354,JFK,1432.1,-8.5
2,21,1772,EWR,2732.1,-16.8
8,13,997,EWR,586.8,23.2
9,17,711,LGA,128.0,-31.0
6,23,1164,EWR,312.6,-34.0
5,9,1169,JFK,747.8,25.9
12,17,1989,JFK,196.5,37.6
9,29,2397,EWR,1558.2,-11.9
12,2,2174,JFK,1010.9,-23.7
11,19,720,EWR,623.4,-7.8
9,19,772,JFK,2275.2,-1.2
1,24,1677,EWR,692.9,62.0
11,7,1772,EWR,2094.1,16.8
3,22,778,EWR,1112.9,9.7
9,31,1963,JFK,1584.3,50.2
11,10,1315,EWR,2808.2,39.0
2,10,775,EWR,208.3,-12.4
12,27,1504,LGA,1550.8,12.8
4,20,1013,LGA,2577.8,5.0
4,9,1611,EWR,1805.1,22.9
2,17,2322,LGA,902.9,15.6
3,27,1422,EWR,1253.3,44.3
3,15,1141,LGA,2072.8,-12.2
1,2,1004,JFK,2683.4,28.9
6,31,1089,JFK,219.1,33.4
8,30,1271,EWR,307.5,29.3
12,4,1764,EWR,1042.6,73.1
3,19,2176,JFK,775.1,6.5
5,17,1239,JFK,868.3,0.0
1,5,1174,LGA,741.7,27.0
10,7,1759,EWR,667.9,20.7
7,18,1513,JFK,478.8,50.7
10,21,627,JFK,2808.5,10.0
1,22,1002,EWR,518.1,24.1
12,27,1723,LGA,692.8,11.7
11,7,1401,LGA,814.2,-11.2
9,17,1042,LGA,2805.7,-47.3
8,7,2025,LGA,2291.6,46.7
7,4,2173,JFK,2390.1,45.3
10,8,991,EWR,403.8,-4.7
7,13,1544,EWR,2525.3,-8.0
5,4,1757,JFK,1283.8,49.7
5,6,1213,JFK,862.2,9.4
11,25,1290,JFK,1769.7,43.9
5,5,2166,EWR,2484.3,23.9
1,30,915,EWR,2358.1,21.7
8,12,647,EWR,2681.0,59.4
12,4,1469,LGA,2791.6,2.9
11,24,528,JFK,790.6,-17.0
1,29,1884,JFK,1329.2,60.8
4,9,807,JFK,142.4,26.8
9,4,661,EWR,2650.0,53.3
9,19,1368,JFK,548.3,30.7
5,24,1351,JFK,2598.3,26.8
4,14,560,LGA,1055.2,-13.5
3,5,624,EWR,1167.6,12.8
3,18,1979,JFK,213.5,26.8
12,10,1594,EWR,1047.9,-4.0
5,25,1337,EWR,2676.3,-45.9
10,19,2399,EWR,174.1,4.6
1,12,965,LGA,1278.3,16.7
5,18,742,EWR,191.1,-11.4
6,17,2013,EWR,1175.7,6.7
7,30,2284,EWR,600.7,1.8
12,24,1744,JFK,831.4,38.9
9,11,972,LGA,2645.0,-10.9
3,3,1458,JFK,1364.5,42.8
2,23,1032,LGA,894.0,-23.7
3,17,993,LGA,1809.1,-4.7
12,1,1398,EWR,512.1,20.9
9,15,581,EWR,852.2,18.7
12,28,1355,JFK,1684.1,34.4
7,9,1378,LGA,788.8,20.3
9,15,2045,EWR,2069.5,19.3
2,28,1422,EWR,1525.3,-4.8
5,24,511,EWR,2338.8,-3.6
4,28,1786,EWR,2849.9,45.7
2,29,2180,JFK,435.8,-7.3
9,3,948,JFK,1070.5,-16.3
9,22,1715,EWR,1026.7,45.4
6,27,1261,EWR,538.4,31.9
11,19,1637,EWR,2449.9,54.5
6,13,525,EWR,2303.6,-0.3
8,12,2306,EWR,1504.8,17.2
6,20,2022,LGA,1659.5,100.2
1,1,1007,LGA,272.7,-25.5
4,21,2068,LGA,1711.0,6.2
7,17,561,LGA,2394.9,-34.4
2,13,728,EWR,1764.1,27.1
9,1,2338,LGA,869.4,-2.7
8,10,1106,LGA,2035.9,39.5
8,15,1558,JFK,1148.3,-32.5
7,27,2228,LGA,1680.1,-0.1
4,27,1979,LGA,1513.9,37.3
2,30,2111,EWR,1205.4,34.1
3,7,1390,LGA,2184.7,13.5
12,28,2025,LGA,2663.2,12.2
6,22,1260,EWR,115.1,48.0
12,18,1094,LGA,2807.5,44.7
12,16,1548,EWR,1583.4,38.9
5,14,2092,LGA,2132.1,38.1
12,27,1555,JFK,2581.3,14.7
8,28,2354,JFK,1454.6,15.1
6,18,1535,LGA,2521.4,1.7
6,27,1842,JFK,615.1,21.3
1,7,2368,EWR,561.6,-2.5
4,17,2127,LGA,2006.7,-22.2
5,29,500,EWR,2623.4,43.5
12,18,1958,JFK,2688.0,33.9
11,12,2361,EWR,1966.8,17.2
3,8,1659,JFK,1623.9,2.6
9,22,1719,JFK,1061.0,-0.1
1,31,632,JFK,2942.0,15.0
6,30,585,EWR,1027.1,25.5
6,2,1999,JFK,2258.1,14.3
10,7,2330,LGA,1642.7,20.1
5,4,2314,JFK,1864.7,27.2
12,18,1847,LGA,1241.1,22.4
5,28,1703,LGA,2898.0,28.7
10,6,1015,LGA,1757.9,10.3
5,27,2161,LGA,2819.6,-1.7
6,31,674,EWR,122.0,17.3
8,9,1262,LGA,1760.7,14.9
2,27,1544,JFK,2179.8,32.3
6,9,1496,LGA,2260.7,-4.4
1,14,1628,JFK,2724.4,10.0
4,8,1077,EWR,112.8,-14.4
10,31,1966,LGA,101.0,-10.3
3,19,2298,JFK,1469.6,-20.5
9,3,548,EWR,185.0,-20.4
3,18,1027,EWR,2926.1,8.7
6,5,644,JFK,744.0,25.1
1,14,1863,LGA,1470.7,-6.2
12,28,1261,EWR,277.3,3.3
6,30,2378,JFK,1613.9,44.3
4,4,1877,LGA,1201.9,5.9
8,7,1598,EWR,229.5,24.9
11,20,2325,JFK,1071.9,-11.7
9,25,1428,EWR,1235.2,-27.1
4,28,1293,EWR,2970.8,33.3
10,12,2101,JFK,702.9,20.6
12,2,2160,EWR,1679.9,65.6
10,11,818,JFK,2963.2,1.5
6,14,1610,LGA,2396.9,72.3
1,22,2076,JFK,2980.8,29.6
4,31,1197,LGA,2908.1,-16.2
7,23,2389,EWR,1519.7,64.7
12,16,1346,JFK,2119.5,-23.9
1,20,2301,JFK,420.3,52.0
8,29,1282,JFK,1379.3,17.3
12,6,541,JFK,2446.2,-22.1
10,23,1616,LGA,1565.5,-0.0
12,4,2220,LGA,2137.8,15.0
11,15,2250,EWR,2262.7,-12.7
6,24,2030,EWR,835.1,25.8
5,25,1028,EWR,2639.5,-37.7
10,1,1788,EWR,1433.5,30.5
11,7,2149,JFK,709.5,-22.0
9,25,791,LGA,2609.7,16.1
2,31,1468,LGA,1311.7,-26.2
5,12,1987,LGA,2275.9,85.0
6,10,2327,LGA,1689.3,-45.7
7,5,2083,EWR,1207.4,10.9
5,12,2342,JFK,2448.6,23.6
9,18,596,LGA,1795.0,17.4
1,10,1618,JFK,1232.6,-7.3
7,6,1849,JFK,417.8,2.3
10,28,573,JFK,2696.8,21.7
7,12,1859,JFK,202.9,32.1
4,7,1591,LGA,2603.2,-16.9
9,18,1257,LGA,1143.9,25.3
12,2,1600,LGA,1954.1,-13.6
11,10,707,EWR,2774.4,-16.0
5,15,2289,LGA,539.9,-6.9
4,30,1744,EWR,1744.2,6.3
7,12,1785,EWR,2316.9,26.1
4,26,909,EWR,2297.0,5.6
3,17,830,LGA,1624.3,43.4
9,4,843,LGA,1911.7,-12.6
11,7,1488,LGA,2296.8,-9.4
8,30,1270,EWR,2539.0,23.3
1,9,2343,EWR,2309.3,14.8
7,31,573,JFK,1126.6,39.1
9,19,2160,EWR,2990.5,-11.1
8,28,2223,EWR,1360.1,-8.9
8,27,753,LGA,170.9,38.0
6,23,1458,JFK,1151.6,-26.3
11,7,2356,JFK,470.6,-24.5
4,23,1319,JFK,452.2,58.3
8,2,2270,LGA,916.5,0.7
3,6,1485,JFK,254.8,-3.6
9,18,2285,JFK,2096.7,6.1
2,6,831,LGA,314.6,16.3
2,13,1921,JFK,689.5,38.2
12,26,1868,EWR,369.4,41.5
12,19,2107,EWR,283.2,-25.0
7,30,1246,EWR,876.5,29.2
12,2,1335,EWR,1758.5,37.6
10,12,2191,EWR,2897.6,8.2
4,15,954,EWR,2639.1,18.2
10,14,1638,EWR,2640.2,-4.8
8,6,812,EWR,610.6,20.3
9,18,1517,EWR,868.2,-23.3
7,5,727,LGA,321.5,-1.7
5,18,1333,LGA,2357.6,-10.1
8,3,1357,EWR,302.5,21.7
4,3,1768,LGA,1714.4,43.4
2,22,1317,LGA,818.8,5.9
11,22,2049,EWR,806.0,-18.2
12,10,1517,EWR,2973.1,24.6
6,19,1027,LGA,2294.7,29.8
9,3,1449,EWR,2527.1,12.5
1,29,926,EWR,1758.7,37.4
11,12,541,EWR,2625.9,4.1
10,29,964,EWR,1971.9,-1.4
12,16,2145,LGA,2843.9,0.8
7,17,777,JFK,915.9,3.9
10,7,1335,LGA,1826.4,8.2
9,13,518,JFK,2101.4,11.8
10,24,565,JFK,1239.5,-13.7
9,2,666,JFK,2651.2,17.4
10,4,2108,LGA,2941.4,-4.7
11,10,1519,LGA,1531.9,14.8
3,7,902,LGA,1232.9,6.4
11,24,2345,LGA,1468.6,6.7
5,17,908,LGA,2572.9,-20.3
8,20,611,JFK,1971.9,34.0
8,6,1797,LGA,229.8,69.1
4,19,1930,JFK,1672.3,36.4
12,5,1896,LGA,150.2,16.0
11,10,1096,LGA,2357.8,40.9
11,9,1150,EWR,1052.1,43.0
1,27,1562,JFK,1468.8,13.1
1,13,604,LGA,2416.2,-29.3
4,19,823,LGA,234.7,20.7
6,21,2316,LGA,559.8,47.1
8,24,1491,EWR,1254.1,-44.2
6,6,1937,JFK,766.8,48.9
12,4,928,LGA,1079.9,8.9
9,24,1134,LGA,2994.7,22.0
9,27,1229,LGA,2493.7,22.2
2,3,1388,EWR,2663.3,5.1
10,3,1584,LGA,2817.5,11.1
1,4,2135,JFK,1088.7,27.1
2,25,1830,JFK,961.5,49.7
5,5,1877,JFK,778.8,-8.7
4,8,892,JFK,2507.3,13.8
4,16,703,LGA,2070.7,6.5
9,22,757,EWR,784.9,27.2
11,3,985,EWR,1193.3,7.0
8,31,2040,EWR,1569.5,17.4
6,24,945,LGA,1631.6,-1.8
1,12,2232,EWR,2677.3,25.8
2,25,1703,JFK,1203.6,0.0
6,8,1523,LGA,2734.7,35.4
11,13,841,EWR,1380.0,-0.5
2,4,632,JFK,2264.5,49.9
10,14,942,JFK,2797.7,-7.9
5,14,2359,LGA,2732.0,61.1
5,13,752,LGA,265.2,26.7
6,27,764,EWR,696.5,13.5
6,6,592,EWR,1483.0,-7.7
6,17,2185,EWR,1351.5,52.4
2,4,1934,LGA,1958.6,-9.4
10,8,637,EWR,2839.7,22.4
3,17,1731,EWR,426.0,36.7
6,3,1501,JFK,1410.4,23.3
8,17,2160,JFK,658.0,41.8
12,9,2269,JFK,2692.9,7.7
11,2,2096,EWR,2897.3,47.7
12,25,806,LGA,1488.2,-5.0
1,13,765,JFK,401.6,-7.8
1,20,1145,LGA,2377.4,-26.3
11,2,817,EWR,2121.7,36.5
2,20,1636,EWR,1128.5,62.0
11,28,1400,JFK,2673.5,55.7
12,11,1901,LGA,2929.9,34.9
12,27,953,JFK,1717.8,16.7
6,26,690,EWR,1740.6,14.6
9,22,1963,LGA,962.8,23.9
4,15,1710,JFK,1795.1,18.3
3,11,1330,EWR,1375.0,2.4
12,23,1890,JFK,976.4,39.0
8,3,1612,LGA,294.8,8.6
11,3,686,LGA,832.9,-52.9
10,28,1318,LGA,673.8,-27.1
9,26,1520,LGA,1671.9,24.5
12,12,631,LGA,1844.8,-17.6
11,24,1371,JFK,1864.9,5.0
5,5,1134,JFK,1225.7,2.5
9,20,2083,JFK,1321.6,32.6
2,7,2323,JFK,2519.3,20.0
3,7,1899,EWR,1481.1,36.9
7,13,1190,EWR,2964.5,19.9
7,9,1191,JFK,1374.9,14.2
6,25,1622,EWR,1983.8,70.0
6,21,2365,EWR,246.1,-18.0
2,13,1557,LGA,1994.7,40.3
10,12,1081,JFK,2569.1,47.6
6,13,670,EWR,2833.1,71.5
4,24,1889,EWR,2992.2,12.0
12,10,1283,JFK,918.3,-0.8
3,1,1582,LGA,1768.6,15.4
11,25,680,JFK,1407.1,9.0
2,8,518,LGA,1735.1,12.4
1,22,1749,EWR,556.6,50.5
11,16,1996,LGA,2582.8,46.8
11,13,1618,LGA,2737.7,13.4
5,3,1380,JFK,1404.0,32.5
2,3,1820,EWR,913.2,-9.1
2,24,2116,JFK,508.4,-1.9
7,5,674,JFK,2082.9,49.8
